zip_code,state_id,city_ascii,county_fips,population_city,homicides_window,years_window,murder_rate_per_100k_annual,crime_proxy
90074,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90086,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90085,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90084,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90083,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90081,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90080,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90078,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90076,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90075,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90082,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90072,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90070,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90060,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
45640,OH,Jackson,39079,6231,4,10,6.4195,0.085417
81416,CO,Delta,8029,9421,6,10,6.3688,0.08474
95063,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
95067,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
95065,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
95064,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
95061,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
95062,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
95060,CA,Santa Cruz,6087,163368,103,10,6.3048,0.083887
35056,AL,Cullman,1043,19319,12,10,6.2115,0.082643
35057,AL,Cullman,1043,19319,12,10,6.2115,0.082643
35058,AL,Cullman,1043,19319,12,10,6.2115,0.082643
35055,AL,Cullman,1043,19319,12,10,6.2115,0.082643
81010,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81002,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81008,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81001,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81003,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81005,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81004,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81011,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
81012,CO,Pueblo,8101,121976,73,10,5.9848,0.07962
19107,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19172,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19182,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19181,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19179,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19178,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19177,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19176,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19175,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19173,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19171,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19184,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19103,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19170,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19162,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19161,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19160,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19155,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19110,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19183,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19185,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19101,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19187,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19154,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19151,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19150,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19153,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19152,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19102,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19255,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19244,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19197,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19196,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19195,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19194,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19193,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19192,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19191,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19190,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19188,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19105,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19093,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19104,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19106,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19118,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19119,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19116,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19114,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19115,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19111,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19112,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19127,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19125,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19092,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19124,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19122,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19121,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19120,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19129,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19128,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19109,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19108,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19148,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19149,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19146,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19147,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19019,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19130,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19131,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19132,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19133,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19134,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19135,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19136,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19137,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19138,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19139,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19141,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19140,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19143,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19142,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19145,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19144,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19126,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
19123,PA,Philadelphia,42101,5782653,3455,10,5.9748,0.079486
63703,MO,Cape Girardeau,29031,40344,24,10,5.9488,0.07914
63701,MO,Cape Girardeau,29031,40344,24,10,5.9488,0.07914
24201,VA,Bristol,51520,16849,10,10,5.9351,0.078957
24202,VA,Bristol,51520,16849,10,10,5.9351,0.078957
24203,VA,Bristol,51520,16849,10,10,5.9351,0.078957
24205,VA,Bristol,51520,16849,10,10,5.9351,0.078957
24209,VA,Bristol,51520,16849,10,10,5.9351,0.078957
77901,TX,Victoria,48469,65886,39,10,5.9193,0.078747
77903,TX,Victoria,48469,65886,39,10,5.9193,0.078747
77902,TX,Victoria,48469,65886,39,10,5.9193,0.078747
77905,TX,Victoria,48469,65886,39,10,5.9193,0.078747
77904,TX,Victoria,48469,65886,39,10,5.9193,0.078747
87801,NM,Socorro,35053,8481,5,10,5.8955,0.07843
84780,UT,Washington,49053,32348,19,10,5.8736,0.078137
84771,UT,Washington,49053,32348,19,10,5.8736,0.078137
93102,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93190,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93140,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93105,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93120,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93130,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93121,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93101,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93103,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
93109,CA,Santa Barbara,6083,202039,117,10,5.791,0.077035
70503,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70508,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70507,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70506,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70502,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70501,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70505,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70509,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70593,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70596,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70598,LA,Lafayette,22055,242063,138,10,5.701,0.075835
70504,LA,Lafayette,22055,242063,138,10,5.701,0.075835
27704,NC,Durham,37063,420564,239,10,5.6828,0.075593
27713,NC,Durham,37063,420564,239,10,5.6828,0.075593
27703,NC,Durham,37063,420564,239,10,5.6828,0.075593
27705,NC,Durham,37063,420564,239,10,5.6828,0.075593
27712,NC,Durham,37063,420564,239,10,5.6828,0.075593
27707,NC,Durham,37063,420564,239,10,5.6828,0.075593
27701,NC,Durham,37063,420564,239,10,5.6828,0.075593
27708,NC,Durham,37063,420564,239,10,5.6828,0.075593
27710,NC,Durham,37063,420564,239,10,5.6828,0.075593
27706,NC,Durham,37063,420564,239,10,5.6828,0.075593
27722,NC,Durham,37063,420564,239,10,5.6828,0.075593
27715,NC,Durham,37063,420564,239,10,5.6828,0.075593
27717,NC,Durham,37063,420564,239,10,5.6828,0.075593
46072,IN,Tipton,18159,5280,3,10,5.6818,0.075579
49855,MI,Marquette,26103,21325,12,10,5.6272,0.074851
45891,OH,Van Wert,39161,10790,6,10,5.5607,0.073964
53404,WI,Racine,55101,136637,75,10,5.489,0.073008
53408,WI,Racine,55101,136637,75,10,5.489,0.073008
53401,WI,Racine,55101,136637,75,10,5.489,0.073008
53405,WI,Racine,55101,136637,75,10,5.489,0.073008
53402,WI,Racine,55101,136637,75,10,5.489,0.073008
53403,WI,Racine,55101,136637,75,10,5.489,0.073008
53406,WI,Racine,55101,136637,75,10,5.489,0.073008
52353,IA,Washington,19183,7290,4,10,5.487,0.072981
63302,MO,St. Charles,29183,71508,39,10,5.4539,0.07254
63303,MO,St. Charles,29183,71508,39,10,5.4539,0.07254
63301,MO,St. Charles,29183,71508,39,10,5.4539,0.07254
30549,GA,Jefferson,13157,14990,8,10,5.3369,0.07098
13069,NY,Fulton,36075,11272,6,10,5.3229,0.070793
22701,VA,Culpeper,51047,20794,11,10,5.29,0.070354
63090,MO,Washington,29071,15130,8,10,5.2875,0.070321
24009,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24024,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24043,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24026,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24025,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24008,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24023,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24010,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24040,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24042,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24033,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24038,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24037,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24036,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24029,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24030,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24031,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24032,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24034,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24035,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24006,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24007,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24003,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24005,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24011,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24027,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24019,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24014,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24004,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24016,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24017,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24015,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24012,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24013,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24022,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24001,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24002,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
24028,VA,Roanoke,51770,218060,115,10,5.2738,0.070138
23432,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23433,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23439,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23438,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23434,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23435,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23436,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
23437,VA,Suffolk,51800,98796,52,10,5.2634,0.069999
16541,PA,Erie,42049,184712,96,10,5.1973,0.069118
16534,PA,Erie,42049,184712,96,10,5.1973,0.069118
16546,PA,Erie,42049,184712,96,10,5.1973,0.069118
16510,PA,Erie,42049,184712,96,10,5.1973,0.069118
16508,PA,Erie,42049,184712,96,10,5.1973,0.069118
16507,PA,Erie,42049,184712,96,10,5.1973,0.069118
16502,PA,Erie,42049,184712,96,10,5.1973,0.069118
16504,PA,Erie,42049,184712,96,10,5.1973,0.069118
16503,PA,Erie,42049,184712,96,10,5.1973,0.069118
16550,PA,Erie,42049,184712,96,10,5.1973,0.069118
16501,PA,Erie,42049,184712,96,10,5.1973,0.069118
16512,PA,Erie,42049,184712,96,10,5.1973,0.069118
16514,PA,Erie,42049,184712,96,10,5.1973,0.069118
16522,PA,Erie,42049,184712,96,10,5.1973,0.069118
16530,PA,Erie,42049,184712,96,10,5.1973,0.069118
16511,PA,Erie,42049,184712,96,10,5.1973,0.069118
16538,PA,Erie,42049,184712,96,10,5.1973,0.069118
16544,PA,Erie,42049,184712,96,10,5.1973,0.069118
16553,PA,Erie,42049,184712,96,10,5.1973,0.069118
38863,MS,Pontotoc,28115,5806,3,10,5.1671,0.068715
27817,NC,Washington,37013,9726,5,10,5.1409,0.068365
27889,NC,Washington,37013,9726,5,10,5.1409,0.068365
77995,TX,Yoakum,48285,5846,3,10,5.1317,0.068243
52761,IA,Muscatine,19139,23489,12,10,5.1088,0.067937
46733,IN,Decatur,18001,9811,5,10,5.0963,0.067771
54806,WI,Ashland,55003,7902,4,10,5.062,0.067314
81101,CO,Alamosa,8003,9879,5,10,5.0612,0.067303
49242,MI,Hillsdale,26059,8002,4,10,4.9988,0.06647
65721,MO,Ozark,29043,22417,11,10,4.907,0.065246
29414,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29424,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29425,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29407,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29401,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29413,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29403,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29409,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29492,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29412,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29402,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29455,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29457,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29422,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29417,SC,Charleston,45019,734681,359,10,4.8865,0.064973
29405,SC,Charleston,45019,734681,359,10,4.8865,0.064973
35486,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35476,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35407,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35475,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35405,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35404,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35401,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35403,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35487,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
35406,AL,Tuscaloosa,1125,170416,83,10,4.8704,0.064759
97031,OR,Hood River,41027,8361,4,10,4.7841,0.063608
54981,WI,Waupaca,55135,6283,3,10,4.7748,0.063483
45701,OH,Athens,39009,23396,11,10,4.7017,0.062508
95812,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94297,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94298,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94299,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95851,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95813,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95840,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95852,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95867,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95894,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95853,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95821,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95820,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95824,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94239,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94237,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94236,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94235,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94232,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94230,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94229,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94209,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94205,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94204,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94203,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95817,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95816,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95826,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95825,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94244,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95822,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95828,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95819,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95818,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95815,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95814,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95811,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95835,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95834,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95831,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95833,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95832,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95838,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
95823,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94240,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94247,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94295,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94273,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94294,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94293,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94290,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94289,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94288,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94287,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94285,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94284,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94283,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94280,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94279,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94278,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94277,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94274,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94271,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94248,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94269,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94268,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94267,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94263,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94262,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94261,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94259,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94258,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94257,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94256,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94254,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94252,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94250,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94249,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
94296,CA,Sacramento,6067,1975489,926,10,4.6874,0.062319
17042,PA,Lebanon,42075,74675,35,10,4.687,0.062312
17046,PA,Lebanon,42075,74675,35,10,4.687,0.062312
23278,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23285,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23260,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23269,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23274,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23276,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23222,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23282,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23286,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23232,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23289,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23290,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23291,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23292,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23295,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23249,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23261,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23218,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23227,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23223,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23298,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23284,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23220,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23173,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23226,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23221,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23224,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23225,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23230,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23235,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23234,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
23219,VA,Richmond,51760,1098457,505,10,4.5974,0.061117
92521,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92522,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92517,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92516,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92514,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92513,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92502,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92508,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92507,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92504,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92505,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92506,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92501,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
92503,CA,Riverside,6065,2333040,1066,10,4.5691,0.060741
96843,HI,Honolulu,15003,345482,157,10,4.5444,0.060411
96841,HI,Honolulu,15003,345482,157,10,4.5444,0.060411
96840,HI,Honolulu,15003,345482,157,10,4.5444,0.060411
96837,HI,Honolulu,15003,345482,157,10,4.5444,0.060411
96830,HI,Honolulu,15003,345482,157,10,4.5444,0.060411
96828,HI,Honolulu,15003,345482,157,10,4.5444,0.060411
